datetime,open,close,high,low,value,volume,begin,end
2020-10-14 13:00:00,2844.94,2840.77,2847.52,2837.77,4918624829.549999,0,2020-10-14 13:00:00,2020-10-14 13:59:59
2020-10-14 14:00:00,2840.73,2843.64,2848.06,2840.55,3475288315.299999,0,2020-10-14 14:00:00,2020-10-14 14:59:59
2020-10-14 15:00:00,2843.83,2851.15,2852.08,2843.48,4229283607.299999,0,2020-10-14 15:00:00,2020-10-14 15:59:59
2020-10-14 16:00:00,2851.1,2849.21,2857.47,2848.93,7027624604.050003,0,2020-10-14 16:00:00,2020-10-14 16:59:59
2020-10-14 17:00:00,2849.19,2848.51,2850.61,2843.98,6163130653.650002,0,2020-10-14 17:00:00,2020-10-14 17:59:59
2020-10-14 18:00:00,2848.5,2856.08,2856.08,2847.31,7394560397.049995,0,2020-10-14 18:00:00,2020-10-14 18:54:01
2020-10-15 10:00:00,2849.24,2842.06,2850.11,2840.2,10896432797.65,0,2020-10-15 10:00:00,2020-10-15 10:59:59
2020-10-15 11:00:00,2841.59,2837.03,2842.04,2832.26,6717403597.6,0,2020-10-15 11:00:00,2020-10-15 11:59:59
2020-10-15 12:00:00,2837.27,2837.37,2838.14,2832.46,4954832662.849998,0,2020-10-15 12:00:00,2020-10-15 12:59:59
2020-10-15 13:00:00,2837.37,2830.42,2837.98,2828.72,3418469635.050003,0,2020-10-15 13:00:00,2020-10-15 13:59:59
2020-10-15 14:00:00,2830.43,2822.86,2831.73,2820.12,5934709307.699997,0,2020-10-15 14:00:00,2020-10-15 14:59:59
2020-10-15 15:00:00,2822.78,2819.43,2824.29,2817.01,5049000760.400002,0,2020-10-15 15:00:00,2020-10-15 15:59:59
2020-10-15 16:00:00,2819.38,2813.28,2819.38,2809.96,9005434085.599998,0,2020-10-15 16:00:00,2020-10-15 16:59:59
2020-10-15 17:00:00,2813.25,2804.04,2813.95,2803.97,9631302442.300003,0,2020-10-15 17:00:00,2020-10-15 17:59:59
2020-10-15 18:00:00,2804.04,2817.29,2817.29,2803.9,9707682045.699997,0,2020-10-15 18:00:00,2020-10-15 18:54:06
2020-10-16 10:00:00,2819.04,2810.58,2819.04,2802.36,12009229798.85,0,2020-10-16 10:00:00,2020-10-16 10:59:59
2020-10-16 11:00:00,2810.76,2808.84,2814.32,2805.72,6303598936.449999,0,2020-10-16 11:00:00,2020-10-16 11:59:59
2020-10-16 12:00:00,2808.91,2791.15,2809.71,2786.2,12323151857.850002,0,2020-10-16 12:00:00,2020-10-16 12:59:59
2020-10-16 13:00:00,2791.16,2799.34,2800.96,2785.85,5954478973.25,0,2020-10-16 13:00:00,2020-10-16 13:59:59
2020-10-16 14:00:00,2799.34,2799.25,2802.89,2797.61,4273297485.4000015,0,2020-10-16 14:00:00,2020-10-16 14:59:59
2020-10-16 15:00:00,2799.14,2811.84,2814.07,2797.56,6709169712.25,0,2020-10-16 15:00:00,2020-10-16 15:59:59
2020-10-16 16:00:00,2811.82,2807.66,2815.16,2802.86,6452493732.049995,0,2020-10-16 16:00:00,2020-10-16 16:59:59
2020-10-16 17:00:00,2807.52,2805.34,2810.41,2804.16,6999794835.400002,0,2020-10-16 17:00:00,2020-10-16 17:59:59
2020-10-16 18:00:00,2805.21,2799.54,2805.63,2795.66,10037436612.050003,0,2020-10-16 18:00:00,2020-10-16 18:54:06
2020-10-19 10:00:00,2797.65,2801.54,2809.42,2797.65,10671489184.05,0,2020-10-19 10:00:00,2020-10-19 10:59:59
2020-10-19 11:00:00,2801.42,2800.26,2804.12,2795.29,5421348789.200001,0,2020-10-19 11:00:00,2020-10-19 11:59:59
2020-10-19 12:00:00,2800.39,2793.1,2800.46,2787.94,5421532577.150002,0,2020-10-19 12:00:00,2020-10-19 12:59:59
2020-10-19 13:00:00,2793.07,2797.72,2798.57,2789.35,3908194914.799999,0,2020-10-19 13:00:00,2020-10-19 13:59:59
2020-10-19 14:00:00,2797.66,2795.09,2798.32,2794.96,3190628138.049999,0,2020-10-19 14:00:00,2020-10-19 14:59:59
2020-10-19 15:00:00,2795.1,2792.37,2799.51,2791.82,3881307189.700001,0,2020-10-19 15:00:00,2020-10-19 15:59:59
2020-10-19 16:00:00,2792.48,2794.08,2795.53,2789.23,4840611848.999996,0,2020-10-19 16:00:00,2020-10-19 16:59:59
2020-10-19 17:00:00,2793.9,2792.19,2795.63,2787.5,5513353443.200005,0,2020-10-19 17:00:00,2020-10-19 17:59:59
2020-10-19 18:00:00,2792.37,2794.27,2795.49,2788.36,5959952017.0,0,2020-10-19 18:00:00,2020-10-19 18:54:02
2020-10-20 10:00:00,2785.99,2784.8,2786.15,2774.16,9046542272.65,0,2020-10-20 10:00:00,2020-10-20 10:59:59
2020-10-20 11:00:00,2784.91,2797.22,2801.34,2784.37,9805850725.85,0,2020-10-20 11:00:00,2020-10-20 11:59:59
2020-10-20 12:00:00,2797.08,2804.08,2805.31,2796.8,7171439751.900002,0,2020-10-20 12:00:00,2020-10-20 12:59:59
2020-10-20 13:00:00,2803.98,2816.3,2817.52,2803.98,8335911057.900002,0,2020-10-20 13:00:00,2020-10-20 13:59:59
2020-10-20 14:00:00,2816.34,2814.42,2817.73,2812.2,6775367148.699997,0,2020-10-20 14:00:00,2020-10-20 14:59:59
2020-10-20 15:00:00,2814.35,2811.48,2814.98,2807.43,5313985862.650002,0,2020-10-20 15:00:00,2020-10-20 15:59:59
2020-10-20 16:00:00,2811.46,2814.41,2815.43,2807.07,6396937230.349998,0,2020-10-20 16:00:00,2020-10-20 16:59:59
2020-10-20 17:00:00,2814.49,2812.18,2815.71,2808.16,8159564421.75,0,2020-10-20 17:00:00,2020-10-20 17:59:59
2020-10-20 18:00:00,2812.11,2803.06,2812.11,2803.06,9194502399.850006,0,2020-10-20 18:00:00,2020-10-20 18:54:02
2020-10-21 10:00:00,2811.87,2808.31,2816.9,2804.24,15636366610.6,0,2020-10-21 10:00:00,2020-10-21 10:59:59
2020-10-21 11:00:00,2808.34,2787.82,2810.72,2787.45,11477753335.499998,0,2020-10-21 11:00:00,2020-10-21 11:59:59
2020-10-21 12:00:00,2787.58,2793.98,2798.6,2786.9,5930216809.100002,0,2020-10-21 12:00:00,2020-10-21 12:59:59
2020-10-21 13:00:00,2794.08,2792.04,2795.89,2787.03,3800007837.6499977,0,2020-10-21 13:00:00,2020-10-21 13:59:59
2020-10-21 14:00:00,2792.04,2788.94,2793.75,2786.81,3624142126.0999985,0,2020-10-21 14:00:00,2020-10-21 14:59:59
2020-10-21 15:00:00,2788.96,2790.43,2792.53,2785.8,3942635509.4500046,0,2020-10-21 15:00:00,2020-10-21 15:59:59
2020-10-21 16:00:00,2790.39,2792.17,2792.79,2782.36,7775986929.650002,0,2020-10-21 16:00:00,2020-10-21 16:59:59
2020-10-21 17:00:00,2792.26,2791.99,2796.4,2789.41,6839512943.299995,0,2020-10-21 17:00:00,2020-10-21 17:59:59
2020-10-21 18:00:00,2791.98,2786.23,2792.83,2786.23,6937643405.950005,0,2020-10-21 18:00:00,2020-10-21 18:54:07
2020-10-22 10:00:00,2784.18,2798.51,2802.05,2783.37,9477134742.35,0,2020-10-22 10:00:00,2020-10-22 10:59:59
2020-10-22 11:00:00,2798.61,2800.69,2803.8,2795.71,5412548652.0,0,2020-10-22 11:00:00,2020-10-22 11:59:59
2020-10-22 12:00:00,2800.64,2801.94,2802.75,2794.97,4681514087.85,0,2020-10-22 12:00:00,2020-10-22 12:59:59
2020-10-22 13:00:00,2801.96,2807.28,2808.02,2800.13,5704935862.799999,0,2020-10-22 13:00:00,2020-10-22 13:59:59
2020-10-22 14:00:00,2807.33,2811.12,2813.96,2806.64,5054281598.950001,0,2020-10-22 14:00:00,2020-10-22 14:59:59
2020-10-22 15:00:00,2811.11,2811.52,2812.26,2806.14,4642704557.299999,0,2020-10-22 15:00:00,2020-10-22 15:59:59
2020-10-22 16:00:00,2811.61,2801.71,2814.12,2798.94,8251198665.050003,0,2020-10-22 16:00:00,2020-10-22 16:59:59
2020-10-22 17:00:00,2801.72,2792.93,2801.72,2788.14,8408114608.599998,0,2020-10-22 17:00:00,2020-10-22 17:59:59
2020-10-22 18:00:00,2792.87,2803.17,2803.17,2792.55,9560715835.5,0,2020-10-22 18:00:00,2020-10-22 18:54:02
2020-10-23 10:00:00,2807.3,2812.96,2815.35,2799.63,8487506997.3,0,2020-10-23 10:00:00,2020-10-23 10:59:59
2020-10-23 11:00:00,2813.04,2816.02,2821.67,2809.04,8304445521.849999,0,2020-10-23 11:00:00,2020-10-23 11:59:59
2020-10-23 12:00:00,2815.98,2823.39,2824.2,2814.52,5335671385.449999,0,2020-10-23 12:00:00,2020-10-23 12:59:59
2020-10-23 13:00:00,2823.4,2819.45,2826.53,2818.75,4682216715.400002,0,2020-10-23 13:00:00,2020-10-23 13:59:59
2020-10-23 14:00:00,2819.5,2819.69,2821.64,2814.85,3639112548.200001,0,2020-10-23 14:00:00,2020-10-23 14:59:59
2020-10-23 15:00:00,2819.71,2821.94,2825.74,2819.64,4924070411.249996,0,2020-10-23 15:00:00,2020-10-23 15:59:59
2020-10-23 16:00:00,2822.03,2814.32,2823.42,2810.4,7125146997.450005,0,2020-10-23 16:00:00,2020-10-23 16:59:59
2020-10-23 17:00:00,2814.49,2818.44,2821.86,2810.77,9044961278.650002,0,2020-10-23 17:00:00,2020-10-23 17:59:59
2020-10-23 18:00:00,2818.44,2816.7,2819.19,2814.26,6485240279.75,0,2020-10-23 18:00:00,2020-10-23 18:54:05
2020-10-26 10:00:00,2812.48,2807.82,2819.05,2805.08,9838729107.9,0,2020-10-26 10:00:00,2020-10-26 10:59:59
2020-10-26 11:00:00,2807.66,2804.9,2808.1,2795.6,7088690995.75,0,2020-10-26 11:00:00,2020-10-26 11:59:59
2020-10-26 12:00:00,2804.91,2808.79,2810.5,2803.53,4016162081.750002,0,2020-10-26 12:00:00,2020-10-26 12:59:59
2020-10-26 13:00:00,2808.77,2809.37,2810.55,2806.43,4839816655.699997,0,2020-10-26 13:00:00,2020-10-26 13:59:59
2020-10-26 14:00:00,2809.47,2802.48,2811.78,2802.45,3938499773.450001,0,2020-10-26 14:00:00,2020-10-26 14:59:59
2020-10-26 15:00:00,2802.45,2799.24,2803.73,2798.21,4569454390.0,0,2020-10-26 15:00:00,2020-10-26 15:59:59
2020-10-26 16:00:00,2799.28,2796.6,2804.2,2794.28,4799571826.750004,0,2020-10-26 16:00:00,2020-10-26 16:59:59
2020-10-26 17:00:00,2796.5,2793.33,2801.55,2792.18,5777076094.349998,0,2020-10-26 17:00:00,2020-10-26 17:59:59
2020-10-26 18:00:00,2793.29,2785.59,2793.76,2785.59,7752021283.349998,0,2020-10-26 18:00:00,2020-10-26 18:54:07
2020-10-27 10:00:00,2784.13,2788.6,2790.19,2781.46,6579285366.95,0,2020-10-27 10:00:00,2020-10-27 10:59:59
2020-10-27 11:00:00,2788.55,2771.37,2788.59,2765.83,10412400011.65,0,2020-10-27 11:00:00,2020-10-27 11:59:59
2020-10-27 12:00:00,2771.43,2763.53,2771.43,2760.08,6514490619.499998,0,2020-10-27 12:00:00,2020-10-27 12:59:59
2020-10-27 13:00:00,2763.52,2768.87,2769.74,2758.0,7179772230.700001,0,2020-10-27 13:00:00,2020-10-27 13:59:59
2020-10-27 14:00:00,2768.94,2764.0,2770.11,2761.61,4247155600.3500023,0,2020-10-27 14:00:00,2020-10-27 14:59:59
2020-10-27 15:00:00,2764.0,2762.27,2764.83,2758.53,4015181703.1500015,0,2020-10-27 15:00:00,2020-10-27 15:59:59
2020-10-27 16:00:00,2762.25,2765.47,2767.84,2759.78,5882120159.199997,0,2020-10-27 16:00:00,2020-10-27 16:59:59
2020-10-27 17:00:00,2765.37,2759.53,2767.46,2759.53,7118505857.849998,0,2020-10-27 17:00:00,2020-10-27 17:59:59
2020-10-27 18:00:00,2759.52,2763.03,2765.04,2758.21,9490797814.0,0,2020-10-27 18:00:00,2020-10-27 18:54:02
2020-10-28 10:00:00,2758.84,2734.1,2758.84,2733.09,12172915308.35,0,2020-10-28 10:00:00,2020-10-28 10:59:59
2020-10-28 11:00:00,2734.05,2712.16,2740.35,2708.19,14577798947.300001,0,2020-10-28 11:00:00,2020-10-28 11:59:59
2020-10-28 12:00:00,2711.65,2711.01,2715.13,2700.81,10148537370.549995,0,2020-10-28 12:00:00,2020-10-28 12:59:59
2020-10-28 13:00:00,2711.05,2716.96,2718.9,2706.95,7759957308.25,0,2020-10-28 13:00:00,2020-10-28 13:59:59
2020-10-28 14:00:00,2716.91,2713.01,2720.14,2706.37,6648003494.050003,0,2020-10-28 14:00:00,2020-10-28 14:59:59
2020-10-28 15:00:00,2713.04,2706.25,2717.01,2704.53,6476384429.650002,0,2020-10-28 15:00:00,2020-10-28 15:59:59
2020-10-28 16:00:00,2706.22,2700.43,2707.05,2692.83,10675837002.5,0,2020-10-28 16:00:00,2020-10-28 16:59:59
2020-10-28 17:00:00,2700.44,2687.58,2701.71,2680.83,12573335461.450005,0,2020-10-28 17:00:00,2020-10-28 17:59:59
2020-10-28 18:00:00,2687.42,2693.46,2704.41,2682.83,10438238280.049988,0,2020-10-28 18:00:00,2020-10-28 18:54:01
2020-10-29 10:00:00,2704.5,2705.42,2728.97,2699.3,9977752808.65,0,2020-10-29 10:00:00,2020-10-29 10:59:59
2020-10-29 11:00:00,2705.55,2684.26,2714.0,2682.68,11292906623.35,0,2020-10-29 11:00:00,2020-10-29 11:59:59
2020-10-29 12:00:00,2684.33,2702.81,2705.59,2683.92,7288603279.75,0,2020-10-29 12:00:00,2020-10-29 12:59:59
2020-10-29 13:00:00,2702.84,2704.75,2707.87,2691.34,5268588625.75,0,2020-10-29 13:00:00,2020-10-29 13:59:59
2020-10-29 14:00:00,2704.67,2691.49,2705.3,2691.09,4736322858.449997,0,2020-10-29 14:00:00,2020-10-29 14:59:59
2020-10-29 15:00:00,2691.53,2696.49,2698.86,2687.12,5561953161.350006,0,2020-10-29 15:00:00,2020-10-29 15:59:59
2020-10-29 16:00:00,2696.54,2704.54,2705.61,2685.94,7163997254.199997,0,2020-10-29 16:00:00,2020-10-29 16:59:59
2020-10-29 17:00:00,2704.45,2715.26,2723.13,2699.77,11867129516.75,0,2020-10-29 17:00:00,2020-10-29 17:59:59
2020-10-29 18:00:00,2715.28,2709.04,2721.96,2709.04,11117472878.75,0,2020-10-29 18:00:00,2020-10-29 18:54:02
2020-10-30 10:00:00,2698.94,2682.41,2699.18,2664.44,11579898096.6,0,2020-10-30 10:00:00,2020-10-30 10:59:59
2020-10-30 11:00:00,2682.77,2693.47,2700.15,2682.29,8572435798.9,0,2020-10-30 11:00:00,2020-10-30 11:59:59
2020-10-30 12:00:00,2693.37,2698.53,2701.2,2688.91,5243701300.25,0,2020-10-30 12:00:00,2020-10-30 12:59:59
2020-10-30 13:00:00,2698.44,2702.31,2703.78,2694.87,5132570816.599998,0,2020-10-30 13:00:00,2020-10-30 13:59:59
2020-10-30 14:00:00,2702.3,2700.52,2706.34,2695.95,4329452195.300003,0,2020-10-30 14:00:00,2020-10-30 14:59:59
2020-10-30 15:00:00,2700.63,2697.77,2701.09,2692.45,4638719193.299995,0,2020-10-30 15:00:00,2020-10-30 15:59:59
2020-10-30 16:00:00,2697.8,2695.91,2698.64,2690.73,7617204995.150002,0,2020-10-30 16:00:00,2020-10-30 16:59:59
2020-10-30 17:00:00,2696.29,2687.4,2697.13,2687.37,9856894635.75,0,2020-10-30 17:00:00,2020-10-30 17:59:59
2020-10-30 18:00:00,2687.52,2690.59,2694.41,2687.35,11466175422.650002,0,2020-10-30 18:00:00,2020-10-30 18:54:06
2020-11-02 10:00:00,2681.19,2685.05,2685.05,2658.49,12462028971.2,0,2020-11-02 10:00:00,2020-11-02 10:59:59
2020-11-02 11:00:00,2685.22,2699.6,2700.33,2682.42,9449507748.599998,0,2020-11-02 11:00:00,2020-11-02 11:59:59
2020-11-02 12:00:00,2699.71,2713.89,2713.93,2699.71,7635659219.75,0,2020-11-02 12:00:00,2020-11-02 12:59:59
2020-11-02 13:00:00,2714.07,2717.77,2719.86,2710.45,7376088833.200001,0,2020-11-02 13:00:00,2020-11-02 13:59:59
2020-11-02 14:00:00,2717.55,2727.41,2728.17,2716.92,6619339784.0,0,2020-11-02 14:00:00,2020-11-02 14:59:59
2020-11-02 15:00:00,2727.41,2731.26,2735.53,2724.64,6548183560.300003,0,2020-11-02 15:00:00,2020-11-02 15:59:59
2020-11-02 16:00:00,2731.36,2736.23,2743.98,2731.36,7814894244.25,0,2020-11-02 16:00:00,2020-11-02 16:59:59
2020-11-02 17:00:00,2736.33,2739.03,2740.93,2728.65,6706254677.199997,0,2020-11-02 17:00:00,2020-11-02 17:59:59
2020-11-02 18:00:00,2739.16,2737.54,2741.93,2734.8,8263460325.0,0,2020-11-02 18:00:00,2020-11-02 18:54:07
2020-11-03 10:00:00,2753.97,2767.77,2767.77,2750.26,11635887149.9,0,2020-11-03 10:00:00,2020-11-03 10:59:59
2020-11-03 11:00:00,2767.77,2777.28,2783.19,2762.75,13120840032.300001,0,2020-11-03 11:00:00,2020-11-03 11:59:59
2020-11-03 12:00:00,2777.17,2778.95,2782.43,2769.63,8607680632.649998,0,2020-11-03 12:00:00,2020-11-03 12:59:59
2020-11-03 13:00:00,2778.93,2776.19,2780.17,2773.14,6752926496.5,0,2020-11-03 13:00:00,2020-11-03 13:59:59
2020-11-03 14:00:00,2776.18,2777.38,2780.82,2773.66,6738037476.300003,0,2020-11-03 14:00:00,2020-11-03 14:59:59
2020-11-03 15:00:00,2777.6,2778.15,2784.81,2775.81,7152924307.900002,0,2020-11-03 15:00:00,2020-11-03 15:59:59
2020-11-03 16:00:00,2778.16,2783.73,2784.63,2773.34,6064168111.649994,0,2020-11-03 16:00:00,2020-11-03 16:59:59
2020-11-03 17:00:00,2783.68,2786.46,2788.24,2778.35,8373244327.800003,0,2020-11-03 17:00:00,2020-11-03 17:59:59
2020-11-03 18:00:00,2786.01,2786.42,2791.77,2785.02,9867206860.25,0,2020-11-03 18:00:00,2020-11-03 18:54:06
2020-11-05 10:00:00,2824.45,2837.0,2837.86,2812.67,18457293243.85,0,2020-11-05 10:00:00,2020-11-05 10:59:59
2020-11-05 11:00:00,2836.75,2838.66,2848.49,2833.47,16924500035.0,0,2020-11-05 11:00:00,2020-11-05 11:59:59
2020-11-05 12:00:00,2838.65,2838.97,2844.01,2830.18,9441693868.200005,0,2020-11-05 12:00:00,2020-11-05 12:59:59
2020-11-05 13:00:00,2838.89,2838.03,2842.05,2835.34,8388187046.949997,0,2020-11-05 13:00:00,2020-11-05 13:59:59
2020-11-05 14:00:00,2837.94,2852.44,2854.75,2836.05,14573636010.5,0,2020-11-05 14:00:00,2020-11-05 14:59:59
2020-11-05 15:00:00,2852.58,2853.33,2853.95,2846.87,6826334662.600006,0,2020-11-05 15:00:00,2020-11-05 15:59:59
2020-11-05 16:00:00,2853.35,2854.98,2856.18,2849.12,7718172522.5,0,2020-11-05 16:00:00,2020-11-05 16:59:59
2020-11-05 17:00:00,2854.36,2863.89,2867.7,2853.5,10510805444.399994,0,2020-11-05 17:00:00,2020-11-05 17:59:59
2020-11-05 18:00:00,2863.88,2861.39,2869.91,2860.3,12228986722.449997,0,2020-11-05 18:00:00,2020-11-05 18:54:02
2020-11-06 10:00:00,2845.74,2850.33,2850.76,2832.98,12165586691.05,0,2020-11-06 10:00:00,2020-11-06 10:59:59
2020-11-06 11:00:00,2850.61,2853.97,2865.22,2850.61,10962289576.400002,0,2020-11-06 11:00:00,2020-11-06 11:59:59
2020-11-06 12:00:00,2854.06,2844.02,2855.39,2841.91,8107835677.349998,0,2020-11-06 12:00:00,2020-11-06 12:59:59
2020-11-06 13:00:00,2844.0,2851.97,2854.15,2837.3,5732441833.149998,0,2020-11-06 13:00:00,2020-11-06 13:59:59
2020-11-06 14:00:00,2851.99,2858.7,2860.15,2850.64,5022028982.400002,0,2020-11-06 14:00:00,2020-11-06 14:59:59
2020-11-06 15:00:00,2858.69,2861.27,2863.85,2858.61,5650281891.900002,0,2020-11-06 15:00:00,2020-11-06 15:59:59
2020-11-06 16:00:00,2861.25,2877.65,2878.35,2859.68,7814828862.900002,0,2020-11-06 16:00:00,2020-11-06 16:59:59
2020-11-06 17:00:00,2877.69,2885.71,2896.07,2876.52,13577106813.999992,0,2020-11-06 17:00:00,2020-11-06 17:59:59
2020-11-06 18:00:00,2885.81,2895.62,2895.62,2885.31,11227167174.200012,0,2020-11-06 18:00:00,2020-11-06 18:54:06
2020-11-09 10:00:00,2919.08,2923.91,2929.78,2916.5,16514995779.6,0,2020-11-09 10:00:00,2020-11-09 10:59:59
2020-11-09 11:00:00,2923.91,2919.45,2929.73,2917.01,12611978678.499998,0,2020-11-09 11:00:00,2020-11-09 11:59:59
2020-11-09 12:00:00,2919.42,2911.11,2923.2,2910.42,8577177276.099998,0,2020-11-09 12:00:00,2020-11-09 12:59:59
2020-11-09 13:00:00,2911.01,2916.55,2917.37,2910.63,5745281051.550003,0,2020-11-09 13:00:00,2020-11-09 13:59:59
2020-11-09 14:00:00,2916.4,2943.81,2947.54,2913.32,15662538383.75,0,2020-11-09 14:00:00,2020-11-09 14:59:59
2020-11-09 15:00:00,2944.25,2968.55,2968.71,2938.57,38354623293.350006,0,2020-11-09 15:00:00,2020-11-09 15:59:59
2020-11-09 16:00:00,2968.25,2960.74,2968.83,2957.14,27886322634.799988,0,2020-11-09 16:00:00,2020-11-09 16:59:59
2020-11-09 17:00:00,2960.72,2968.36,2982.8,2960.65,35024100055.55002,0,2020-11-09 17:00:00,2020-11-09 17:59:59
2020-11-09 18:00:00,2968.36,2987.75,2988.88,2968.33,25976414779.549988,0,2020-11-09 18:00:00,2020-11-09 18:54:02
2020-11-10 10:00:00,2965.92,2958.55,2976.19,2943.43,19853127348.5,0,2020-11-10 10:00:00,2020-11-10 10:59:59
2020-11-10 11:00:00,2958.62,2986.45,2990.65,2958.62,24156911359.75,0,2020-11-10 11:00:00,2020-11-10 11:59:59
2020-11-10 12:00:00,2986.32,2977.25,2986.89,2973.87,11285742252.25,0,2020-11-10 12:00:00,2020-11-10 12:59:59
2020-11-10 13:00:00,2977.44,2976.6,2982.17,2963.78,14080923225.449997,0,2020-11-10 13:00:00,2020-11-10 13:59:59
2020-11-10 14:00:00,2976.66,2984.57,2984.72,2974.82,12077771192.699997,0,2020-11-10 14:00:00,2020-11-10 14:59:59
2020-11-10 15:00:00,2984.59,3003.55,3004.09,2982.66,16865025197.700012,0,2020-11-10 15:00:00,2020-11-10 15:59:59
2020-11-10 16:00:00,3003.33,3002.73,3009.5,2999.02,14045902619.34999,0,2020-11-10 16:00:00,2020-11-10 16:59:59
2020-11-10 17:00:00,3002.8,3013.47,3013.56,3002.05,19666898526.199997,0,2020-11-10 17:00:00,2020-11-10 17:59:59
2020-11-10 18:00:00,3013.48,2998.61,3013.57,2993.73,18149032244.850006,0,2020-11-10 18:00:00,2020-11-10 18:59:59
2020-11-11 10:00:00,3004.63,3015.66,3029.65,3004.2,25630492591.45,0,2020-11-11 10:00:00,2020-11-11 10:59:59
2020-11-11 11:00:00,3014.89,3015.43,3029.71,3011.69,25441379414.05,0,2020-11-11 11:00:00,2020-11-11 11:59:59
2020-11-11 12:00:00,3015.45,3023.06,3029.63,3012.41,15859392242.900002,0,2020-11-11 12:00:00,2020-11-11 12:59:59
2020-11-11 13:00:00,3023.05,3027.74,3028.28,3017.71,12561702627.650002,0,2020-11-11 13:00:00,2020-11-11 13:59:59
2020-11-11 14:00:00,3027.65,3023.07,3031.69,3021.74,15283432633.5,0,2020-11-11 14:00:00,2020-11-11 14:59:59
2020-11-11 15:00:00,3022.87,3016.4,3023.51,3013.26,13275866558.199997,0,2020-11-11 15:00:00,2020-11-11 15:59:59
2020-11-11 16:00:00,3016.45,3014.64,3021.22,3011.26,14734279946.449997,0,2020-11-11 16:00:00,2020-11-11 16:59:59
2020-11-11 17:00:00,3014.74,3017.93,3023.75,3012.79,15780886141.000015,0,2020-11-11 17:00:00,2020-11-11 17:59:59
2020-11-11 18:00:00,3018.01,3015.03,3019.24,3005.75,18302104519.649994,0,2020-11-11 18:00:00,2020-11-11 18:54:01
2020-11-12 10:00:00,2997.79,2998.88,3013.82,2988.03,18579752643.4,0,2020-11-12 10:00:00,2020-11-12 10:59:59
2020-11-12 11:00:00,2998.81,2999.8,3013.02,2996.2,16122731952.799995,0,2020-11-12 11:00:00,2020-11-12 11:59:59
2020-11-12 12:00:00,2999.78,3011.85,3014.8,2998.79,8983959738.600006,0,2020-11-12 12:00:00,2020-11-12 12:59:59
2020-11-12 13:00:00,3011.79,3015.02,3018.41,3010.62,9718341019.299995,0,2020-11-12 13:00:00,2020-11-12 13:59:59
2020-11-12 14:00:00,3014.97,3019.48,3022.03,3012.9,8606445746.550003,0,2020-11-12 14:00:00,2020-11-12 14:59:59
2020-11-12 15:00:00,3019.43,3001.12,3020.41,3000.01,13088246979.599998,0,2020-11-12 15:00:00,2020-11-12 15:59:59
2020-11-12 16:00:00,3001.13,3016.9,3018.77,3001.13,10952058317.149994,0,2020-11-12 16:00:00,2020-11-12 16:59:59
2020-11-12 17:00:00,3016.84,3023.45,3025.5,3013.58,11418594849.550003,0,2020-11-12 17:00:00,2020-11-12 17:59:59
2020-11-12 18:00:00,3023.41,3025.83,3028.52,3021.51,14370907825.15001,0,2020-11-12 18:00:00,2020-11-12 18:54:06
2020-11-13 10:00:00,3007.16,3019.94,3023.46,2995.17,18374644702.15,0,2020-11-13 10:00:00,2020-11-13 10:59:59
2020-11-13 11:00:00,3020.11,3013.4,3023.17,3011.36,14241818165.05,0,2020-11-13 11:00:00,2020-11-13 11:59:59
2020-11-13 12:00:00,3014.34,3016.92,3019.45,3012.09,7914524526.899998,0,2020-11-13 12:00:00,2020-11-13 12:59:59
2020-11-13 13:00:00,3016.89,3023.11,3024.72,3013.44,8571938798.450005,0,2020-11-13 13:00:00,2020-11-13 13:59:59
2020-11-13 14:00:00,3023.08,3018.11,3023.16,3011.11,11131478491.449997,0,2020-11-13 14:00:00,2020-11-13 14:59:59
2020-11-13 15:00:00,3018.1,3017.74,3021.16,3014.5,7802773717.849998,0,2020-11-13 15:00:00,2020-11-13 15:59:59
2020-11-13 16:00:00,3017.72,3019.52,3024.93,3015.78,9228607676.000008,0,2020-11-13 16:00:00,2020-11-13 16:59:59
2020-11-13 17:00:00,3019.33,3022.02,3023.46,3016.44,8563361627.899994,0,2020-11-13 17:00:00,2020-11-13 17:59:59
2020-11-13 18:00:00,3022.05,3025.22,3027.45,3022.05,8312138670.300003,0,2020-11-13 18:00:00,2020-11-13 18:54:01
2020-11-16 10:00:00,3054.35,3072.35,3076.7,3054.35,21645799648.15,0,2020-11-16 10:00:00,2020-11-16 10:59:59
2020-11-16 11:00:00,3072.58,3047.62,3073.06,3047.11,14894956155.949997,0,2020-11-16 11:00:00,2020-11-16 11:59:59
2020-11-16 12:00:00,3047.59,3059.11,3059.35,3046.77,7627587314.700005,0,2020-11-16 12:00:00,2020-11-16 12:59:59
2020-11-16 13:00:00,3059.13,3055.88,3060.86,3052.78,6370428827.75,0,2020-11-16 13:00:00,2020-11-16 13:59:59
2020-11-16 14:00:00,3055.95,3067.48,3067.6,3055.48,8317301833.699997,0,2020-11-16 14:00:00,2020-11-16 14:59:59
2020-11-16 15:00:00,3067.52,3064.12,3073.18,3061.88,15981563494.300003,0,2020-11-16 15:00:00,2020-11-16 15:59:59
2020-11-16 16:00:00,3064.19,3077.05,3077.07,3063.3,12662358649.550003,0,2020-11-16 16:00:00,2020-11-16 16:59:59
2020-11-16 17:00:00,3077.18,3075.43,3081.28,3072.73,13697613336.34999,0,2020-11-16 17:00:00,2020-11-16 17:59:59
